symbol,tour,bet,pnl
BLIND_853,7,10.0,-10.0
BLIND_853,8,20.0,20.0
BLIND_853,9,10.0,-10.0
BLIND_853,10,20.0,20.0
BLIND_854,1,10.0,10.0
BLIND_854,2,10.0,10.0
BLIND_854,3,10.0,10.0
BLIND_854,4,10.0,-10.0
BLIND_854,5,20.0,-20.0
BLIND_854,6,40.0,-40.0
BLIND_854,7,80.0,-80.0
BLIND_854,8,160.0,160.0
BLIND_854,9,10.0,10.0
BLIND_854,10,10.0,10.0
BLIND_855,1,10.0,10.0
BLIND_855,2,10.0,-10.0
BLIND_855,3,20.0,20.0
BLIND_855,4,10.0,-10.0
BLIND_855,5,20.0,20.0
BLIND_855,6,10.0,10.0
BLIND_855,7,10.0,-10.0
BLIND_855,8,20.0,20.0
BLIND_855,9,10.0,-10.0
BLIND_855,10,20.0,20.0
BLIND_856,1,10.0,10.0
BLIND_856,2,10.0,10.0
BLIND_856,3,10.0,-10.0
BLIND_856,4,20.0,20.0
BLIND_856,5,10.0,-10.0
BLIND_856,6,20.0,-20.0
BLIND_856,7,40.0,-40.0
BLIND_856,8,80.0,-80.0
BLIND_856,9,160.0,-160.0
BLIND_856,10,320.0,320.0
BLIND_857,1,10.0,-10.0
BLIND_857,2,20.0,-20.0
BLIND_857,3,40.0,40.0
BLIND_857,4,10.0,-10.0
BLIND_857,5,20.0,-20.0
BLIND_857,6,40.0,40.0
BLIND_857,7,10.0,-10.0
BLIND_857,8,20.0,20.0
BLIND_857,9,10.0,10.0
BLIND_857,10,10.0,10.0
BLIND_858,1,10.0,-10.0
BLIND_858,2,20.0,20.0
BLIND_858,3,10.0,-10.0
BLIND_858,4,20.0,-20.0
BLIND_858,5,40.0,40.0
BLIND_858,6,10.0,-10.0
BLIND_858,7,20.0,20.0
BLIND_858,8,10.0,-10.0
BLIND_858,9,20.0,-20.0
BLIND_858,10,40.0,40.0
BLIND_859,1,10.0,10.0
BLIND_859,2,10.0,-10.0
BLIND_859,3,20.0,-20.0
BLIND_859,4,40.0,-40.0
BLIND_859,5,80.0,-80.0
BLIND_859,6,160.0,160.0
BLIND_859,7,10.0,10.0
BLIND_859,8,10.0,-10.0
BLIND_859,9,20.0,-20.0
BLIND_859,10,40.0,-40.0
BLIND_860,1,10.0,10.0
BLIND_860,2,10.0,10.0
BLIND_860,3,10.0,10.0
BLIND_860,4,10.0,10.0
BLIND_860,5,10.0,10.0
BLIND_860,6,10.0,10.0
BLIND_860,7,10.0,-10.0
BLIND_860,8,20.0,20.0
BLIND_860,9,10.0,10.0
BLIND_860,10,10.0,10.0
BLIND_861,1,10.0,10.0
BLIND_861,2,10.0,10.0
BLIND_861,3,10.0,10.0
BLIND_861,4,10.0,10.0
BLIND_861,5,10.0,10.0
BLIND_861,6,10.0,10.0
BLIND_861,7,10.0,10.0
BLIND_861,8,10.0,10.0
BLIND_861,9,10.0,10.0
BLIND_861,10,10.0,10.0
BLIND_862,1,10.0,-10.0
BLIND_862,2,20.0,20.0
BLIND_862,3,10.0,10.0
BLIND_862,4,10.0,-10.0
BLIND_862,5,20.0,20.0
BLIND_862,6,10.0,10.0
BLIND_862,7,10.0,10.0
BLIND_862,8,10.0,-10.0
BLIND_862,9,20.0,20.0
BLIND_862,10,10.0,-10.0
BLIND_863,1,10.0,-10.0
BLIND_863,2,20.0,20.0
BLIND_863,3,10.0,-10.0
BLIND_863,4,20.0,-20.0
BLIND_863,5,40.0,40.0
BLIND_863,6,10.0,10.0
BLIND_863,7,10.0,10.0
BLIND_863,8,10.0,10.0
BLIND_863,9,10.0,-10.0
BLIND_863,10,20.0,20.0
BLIND_864,1,10.0,-10.0
BLIND_864,2,20.0,-20.0
BLIND_864,3,40.0,40.0
BLIND_864,4,10.0,10.0
BLIND_864,5,10.0,10.0
BLIND_864,6,10.0,-10.0
BLIND_864,7,20.0,20.0
BLIND_864,8,10.0,10.0
BLIND_864,9,10.0,-10.0
BLIND_864,10,20.0,-20.0
BLIND_865,1,10.0,-10.0
BLIND_865,2,20.0,20.0
BLIND_865,3,10.0,10.0
BLIND_865,4,10.0,10.0
BLIND_865,5,10.0,-10.0
BLIND_865,6,20.0,-20.0
BLIND_865,7,40.0,-40.0
BLIND_865,8,80.0,-80.0
BLIND_865,9,160.0,-160.0
BLIND_865,10,320.0,-320.0
BLIND_866,1,10.0,-10.0
BLIND_866,2,20.0,-20.0
BLIND_866,3,40.0,40.0
BLIND_866,4,10.0,10.0
BLIND_866,5,10.0,-10.0
BLIND_866,6,20.0,20.0
BLIND_866,7,10.0,10.0
BLIND_866,8,10.0,-10.0
BLIND_866,9,20.0,20.0
BLIND_866,10,10.0,10.0
BLIND_867,1,10.0,-10.0
BLIND_867,2,20.0,-20.0
BLIND_867,3,40.0,-40.0
BLIND_867,4,80.0,-80.0
BLIND_867,5,160.0,-160.0
BLIND_867,6,320.0,-320.0
BLIND_867,7,640.0,-640.0
BLIND_867,8,1280.0,1280.0
BLIND_867,9,10.0,10.0
BLIND_867,10,10.0,-10.0
BLIND_868,1,10.0,-10.0
BLIND_868,2,20.0,-20.0
BLIND_868,3,40.0,40.0
BLIND_868,4,10.0,-10.0
BLIND_868,5,20.0,-20.0
BLIND_868,6,40.0,40.0
BLIND_868,7,10.0,-10.0
BLIND_868,8,20.0,20.0
BLIND_868,9,10.0,-10.0
BLIND_868,10,20.0,-20.0
BLIND_869,1,10.0,10.0
BLIND_869,2,10.0,10.0
BLIND_869,3,10.0,-10.0
BLIND_869,4,20.0,20.0
BLIND_869,5,10.0,10.0
BLIND_869,6,10.0,-10.0
BLIND_869,7,20.0,20.0
BLIND_869,8,10.0,-10.0
BLIND_869,9,20.0,-20.0
BLIND_869,10,40.0,-40.0
BLIND_870,1,10.0,-10.0
BLIND_870,2,20.0,-20.0
BLIND_870,3,40.0,-40.0
BLIND_870,4,80.0,-80.0
BLIND_870,5,160.0,-160.0
BLIND_870,6,320.0,320.0
BLIND_870,7,10.0,10.0
BLIND_870,8,10.0,10.0
BLIND_870,9,10.0,10.0
BLIND_870,10,10.0,10.0
BLIND_871,1,10.0,-10.0
BLIND_871,2,20.0,-20.0
BLIND_871,3,40.0,-40.0
BLIND_871,4,80.0,-80.0
BLIND_871,5,160.0,160.0
BLIND_871,6,10.0,10.0
BLIND_871,7,10.0,-10.0
BLIND_871,8,20.0,20.0
BLIND_871,9,10.0,-10.0
BLIND_871,10,20.0,20.0
BLIND_872,1,10.0,-10.0
BLIND_872,2,20.0,20.0
BLIND_872,3,10.0,10.0
BLIND_872,4,10.0,10.0
BLIND_872,5,10.0,10.0
BLIND_872,6,10.0,10.0
BLIND_872,7,10.0,10.0
BLIND_872,8,10.0,-10.0
BLIND_872,9,20.0,20.0
BLIND_872,10,10.0,10.0
BLIND_873,1,10.0,-10.0
BLIND_873,2,20.0,-20.0
BLIND_873,3,40.0,40.0
BLIND_873,4,10.0,10.0
BLIND_873,5,10.0,-10.0
BLIND_873,6,20.0,20.0
BLIND_873,7,10.0,10.0
BLIND_873,8,10.0,10.0
BLIND_873,9,10.0,10.0
BLIND_873,10,10.0,-10.0
BLIND_874,1,10.0,10.0
BLIND_874,2,10.0,-10.0
BLIND_874,3,20.0,-20.0
BLIND_874,4,40.0,-40.0
BLIND_874,5,80.0,-80.0
BLIND_874,6,160.0,-160.0
BLIND_874,7,320.0,-320.0
BLIND_874,8,640.0,640.0
BLIND_874,9,10.0,10.0
BLIND_874,10,10.0,10.0
BLIND_875,1,10.0,-10.0
BLIND_875,2,20.0,-20.0
BLIND_875,3,40.0,-40.0
BLIND_875,4,80.0,-80.0
BLIND_875,5,160.0,-160.0
BLIND_875,6,320.0,-320.0
BLIND_875,7,640.0,-640.0
BLIND_875,8,1280.0,1280.0
BLIND_875,9,10.0,-10.0
BLIND_875,10,20.0,20.0
BLIND_876,1,10.0,10.0
BLIND_876,2,10.0,-10.0
BLIND_876,3,20.0,-20.0
BLIND_876,4,40.0,-40.0
BLIND_876,5,80.0,80.0
BLIND_876,6,10.0,-10.0
BLIND_876,7,20.0,-20.0
BLIND_876,8,40.0,-40.0
BLIND_876,9,80.0,-80.0
BLIND_876,10,160.0,-160.0
BLIND_877,1,10.0,-10.0
BLIND_877,2,20.0,20.0
BLIND_877,3,10.0,-10.0
BLIND_877,4,20.0,-20.0
BLIND_877,5,40.0,40.0
BLIND_877,6,10.0,-10.0
BLIND_877,7,20.0,-20.0
BLIND_877,8,40.0,40.0
BLIND_877,9,10.0,-10.0
BLIND_877,10,20.0,20.0
BLIND_878,1,10.0,-10.0
BLIND_878,2,20.0,20.0
BLIND_878,3,10.0,10.0
BLIND_878,4,10.0,10.0
BLIND_878,5,10.0,-10.0
BLIND_878,6,20.0,20.0
BLIND_878,7,10.0,-10.0
BLIND_878,8,20.0,-20.0
BLIND_878,9,40.0,40.0
BLIND_878,10,10.0,10.0
BLIND_879,1,10.0,-10.0
BLIND_879,2,20.0,20.0
BLIND_879,3,10.0,-10.0
BLIND_879,4,20.0,-20.0
BLIND_879,5,40.0,40.0
BLIND_879,6,10.0,10.0
BLIND_879,7,10.0,10.0
BLIND_879,8,10.0,-10.0
BLIND_879,9,20.0,-20.0
BLIND_879,10,40.0,40.0
BLIND_880,1,10.0,-10.0
BLIND_880,2,20.0,-20.0
BLIND_880,3,40.0,40.0
BLIND_880,4,10.0,-10.0
BLIND_880,5,20.0,-20.0
BLIND_880,6,40.0,-40.0
BLIND_880,7,80.0,-80.0
BLIND_880,8,160.0,160.0
BLIND_880,9,10.0,10.0
BLIND_880,10,10.0,10.0
BLIND_881,1,10.0,-10.0
BLIND_881,2,20.0,-20.0
BLIND_881,3,40.0,40.0
BLIND_881,4,10.0,10.0
BLIND_881,5,10.0,10.0
BLIND_881,6,10.0,-10.0
BLIND_881,7,20.0,-20.0
BLIND_881,8,40.0,40.0
BLIND_881,9,10.0,-10.0
BLIND_881,10,20.0,-20.0
BLIND_882,1,10.0,-10.0
BLIND_882,2,20.0,-20.0
BLIND_882,3,40.0,-40.0
BLIND_882,4,80.0,80.0
BLIND_882,5,10.0,10.0
BLIND_882,6,10.0,-10.0
BLIND_882,7,20.0,20.0
BLIND_882,8,10.0,-10.0
BLIND_882,9,20.0,-20.0
BLIND_882,10,40.0,40.0
BLIND_883,1,10.0,-10.0
BLIND_883,2,20.0,20.0
BLIND_883,3,10.0,-10.0
BLIND_883,4,20.0,20.0
BLIND_883,5,10.0,10.0
BLIND_883,6,10.0,-10.0
BLIND_883,7,20.0,-20.0
BLIND_883,8,40.0,-40.0
BLIND_883,9,80.0,-80.0
BLIND_883,10,160.0,-160.0
BLIND_884,1,10.0,10.0
BLIND_884,2,10.0,10.0
BLIND_884,3,10.0,-10.0
BLIND_884,4,20.0,20.0
BLIND_884,5,10.0,-10.0
BLIND_884,6,20.0,-20.0
BLIND_884,7,40.0,-40.0
BLIND_884,8,80.0,-80.0
BLIND_884,9,160.0,-160.0
BLIND_884,10,320.0,320.0
BLIND_885,1,10.0,10.0
BLIND_885,2,10.0,-10.0
BLIND_885,3,20.0,20.0
BLIND_885,4,10.0,10.0
BLIND_885,5,10.0,10.0
BLIND_885,6,10.0,10.0
BLIND_885,7,10.0,-10.0
BLIND_885,8,20.0,20.0
BLIND_885,9,10.0,10.0
BLIND_885,10,10.0,10.0
BLIND_886,1,10.0,-10.0
BLIND_886,2,20.0,20.0
BLIND_886,3,10.0,-10.0
BLIND_886,4,20.0,20.0
BLIND_886,5,10.0,-10.0
BLIND_886,6,20.0,-20.0
BLIND_886,7,40.0,40.0
BLIND_886,8,10.0,-10.0
BLIND_886,9,20.0,20.0
BLIND_886,10,10.0,-10.0
BLIND_887,1,10.0,-10.0
BLIND_887,2,20.0,20.0
BLIND_887,3,10.0,-10.0
BLIND_887,4,20.0,20.0
BLIND_887,5,10.0,10.0
BLIND_887,6,10.0,-10.0
BLIND_887,7,20.0,20.0
BLIND_887,8,10.0,-10.0
BLIND_887,9,20.0,-20.0
BLIND_887,10,40.0,-40.0
BLIND_888,1,10.0,-10.0
BLIND_888,2,20.0,-20.0
BLIND_888,3,40.0,40.0
BLIND_888,4,10.0,10.0
BLIND_888,5,10.0,10.0
BLIND_888,6,10.0,-10.0
BLIND_888,7,20.0,20.0
BLIND_888,8,10.0,-10.0
BLIND_888,9,20.0,20.0
BLIND_888,10,10.0,-10.0
BLIND_889,1,10.0,10.0
BLIND_889,2,10.0,10.0
BLIND_889,3,10.0,10.0
BLIND_889,4,10.0,-10.0
BLIND_889,5,20.0,-20.0
BLIND_889,6,40.0,-40.0
BLIND_889,7,80.0,-80.0
BLIND_889,8,160.0,160.0
BLIND_889,9,10.0,-10.0
BLIND_889,10,20.0,20.0
BLIND_890,1,10.0,10.0
BLIND_890,2,10.0,10.0
BLIND_890,3,10.0,-10.0
BLIND_890,4,20.0,-20.0
BLIND_890,5,40.0,40.0
BLIND_890,6,10.0,-10.0
BLIND_890,7,20.0,20.0
BLIND_890,8,10.0,-10.0
BLIND_890,9,20.0,-20.0
BLIND_890,10,40.0,-40.0
BLIND_891,1,10.0,10.0
BLIND_891,2,10.0,-10.0
BLIND_891,3,20.0,-20.0
BLIND_891,4,40.0,40.0
BLIND_891,5,10.0,10.0
BLIND_891,6,10.0,10.0
BLIND_891,7,10.0,-10.0
BLIND_891,8,20.0,-20.0
BLIND_891,9,40.0,40.0
BLIND_891,10,10.0,10.0
BLIND_892,1,10.0,-10.0
BLIND_892,2,20.0,20.0
BLIND_892,3,10.0,-10.0
BLIND_892,4,20.0,20.0
BLIND_892,5,10.0,10.0
BLIND_892,6,10.0,-10.0
BLIND_892,7,20.0,20.0
BLIND_892,8,10.0,-10.0
BLIND_892,9,20.0,-20.0
BLIND_892,10,40.0,40.0
BLIND_893,1,10.0,10.0
BLIND_893,2,10.0,-10.0
BLIND_893,3,20.0,20.0
BLIND_893,4,10.0,10.0
BLIND_893,5,10.0,-10.0
BLIND_893,6,20.0,-20.0
BLIND_893,7,40.0,-40.0
BLIND_893,8,80.0,80.0
BLIND_893,9,10.0,-10.0
BLIND_893,10,20.0,20.0
BLIND_894,1,10.0,-10.0
BLIND_894,2,20.0,20.0
BLIND_894,3,10.0,10.0
BLIND_894,4,10.0,-10.0
BLIND_894,5,20.0,20.0
BLIND_894,6,10.0,10.0
BLIND_894,7,10.0,10.0
BLIND_894,8,10.0,-10.0
BLIND_894,9,20.0,-20.0
BLIND_894,10,40.0,40.0
BLIND_895,1,10.0,-10.0
BLIND_895,2,20.0,-20.0
BLIND_895,3,40.0,40.0
BLIND_895,4,10.0,10.0
BLIND_895,5,10.0,-10.0
BLIND_895,6,20.0,20.0
BLIND_895,7,10.0,-10.0
BLIND_895,8,20.0,20.0
BLIND_895,9,10.0,10.0
BLIND_895,10,10.0,10.0
BLIND_896,1,10.0,10.0
BLIND_896,2,10.0,10.0
BLIND_896,3,10.0,10.0
BLIND_896,4,10.0,10.0
BLIND_896,5,10.0,-10.0
BLIND_896,6,20.0,-20.0
BLIND_896,7,40.0,40.0
BLIND_896,8,10.0,-10.0
BLIND_896,9,20.0,20.0
BLIND_896,10,10.0,-10.0
BLIND_897,1,10.0,-10.0
BLIND_897,2,20.0,20.0
BLIND_897,3,10.0,-10.0
BLIND_897,4,20.0,-20.0
BLIND_897,5,40.0,40.0
BLIND_897,6,10.0,10.0
BLIND_897,7,10.0,10.0
BLIND_897,8,10.0,-10.0
BLIND_897,9,20.0,20.0
BLIND_897,10,10.0,10.0
BLIND_898,1,10.0,10.0
BLIND_898,2,10.0,10.0
BLIND_898,3,10.0,-10.0
BLIND_898,4,20.0,20.0
BLIND_898,5,10.0,-10.0
BLIND_898,6,20.0,20.0
BLIND_898,7,10.0,-10.0
BLIND_898,8,20.0,20.0
BLIND_898,9,10.0,10.0
BLIND_898,10,10.0,-10.0
BLIND_899,1,10.0,10.0
BLIND_899,2,10.0,10.0
BLIND_899,3,10.0,-10.0
BLIND_899,4,20.0,-20.0
BLIND_899,5,40.0,40.0
BLIND_899,6,10.0,10.0
BLIND_899,7,10.0,-10.0
BLIND_899,8,20.0,20.0
BLIND_899,9,10.0,10.0
BLIND_899,10,10.0,10.0
BLIND_900,1,10.0,-10.0
BLIND_900,2,20.0,20.0
BLIND_900,3,10.0,10.0
BLIND_900,4,10.0,-10.0
BLIND_900,5,20.0,20.0
BLIND_900,6,10.0,10.0
BLIND_900,7,10.0,-10.0
BLIND_900,8,20.0,-20.0
BLIND_900,9,40.0,40.0
BLIND_900,10,10.0,-10.0
BLIND_901,1,10.0,10.0
BLIND_901,2,10.0,-10.0
BLIND_901,3,20.0,-20.0
BLIND_901,4,40.0,-40.0
BLIND_901,5,80.0,80.0
BLIND_901,6,10.0,-10.0
BLIND_901,7,20.0,-20.0
BLIND_901,8,40.0,40.0
BLIND_901,9,10.0,10.0
BLIND_901,10,10.0,-10.0
BLIND_902,1,10.0,10.0
BLIND_902,2,10.0,10.0
BLIND_902,3,10.0,-10.0
BLIND_902,4,20.0,20.0
BLIND_902,5,10.0,10.0
BLIND_902,6,10.0,-10.0
BLIND_902,7,20.0,-20.0
BLIND_902,8,40.0,40.0
BLIND_902,9,10.0,-10.0
BLIND_902,10,20.0,-20.0
BLIND_903,1,10.0,-10.0
BLIND_903,2,20.0,20.0
BLIND_903,3,10.0,-10.0
BLIND_903,4,20.0,20.0
BLIND_903,5,10.0,-10.0
BLIND_903,6,20.0,20.0
BLIND_903,7,10.0,10.0
BLIND_903,8,10.0,10.0
BLIND_903,9,10.0,10.0
BLIND_903,10,10.0,-10.0
BLIND_904,1,10.0,-10.0
BLIND_904,2,20.0,20.0
BLIND_904,3,10.0,10.0
BLIND_904,4,10.0,-10.0
BLIND_904,5,20.0,-20.0
BLIND_904,6,40.0,40.0
BLIND_904,7,10.0,-10.0
BLIND_904,8,20.0,-20.0
BLIND_904,9,40.0,40.0
BLIND_904,10,10.0,10.0
BLIND_905,1,10.0,10.0
BLIND_905,2,10.0,10.0
BLIND_905,3,10.0,-10.0
BLIND_905,4,20.0,20.0
BLIND_905,5,10.0,-10.0
BLIND_905,6,20.0,20.0
BLIND_905,7,10.0,-10.0
BLIND_905,8,20.0,20.0
BLIND_905,9,10.0,10.0
BLIND_905,10,10.0,-10.0
BLIND_906,1,10.0,-10.0
BLIND_906,2,20.0,20.0
BLIND_906,3,10.0,-10.0
BLIND_906,4,20.0,20.0
BLIND_906,5,10.0,10.0
BLIND_906,6,10.0,-10.0
BLIND_906,7,20.0,20.0
BLIND_906,8,10.0,10.0
BLIND_906,9,10.0,-10.0
BLIND_906,10,20.0,20.0
BLIND_907,1,10.0,10.0
BLIND_907,2,10.0,10.0
BLIND_907,3,10.0,-10.0
BLIND_907,4,20.0,20.0
BLIND_907,5,10.0,-10.0
BLIND_907,6,20.0,-20.0
BLIND_907,7,40.0,-40.0
BLIND_907,8,80.0,80.0
BLIND_907,9,10.0,-10.0
BLIND_907,10,20.0,20.0
BLIND_908,1,10.0,10.0
BLIND_908,2,10.0,-10.0
BLIND_908,3,20.0,20.0
BLIND_908,4,10.0,10.0
BLIND_908,5,10.0,10.0
BLIND_908,6,10.0,10.0
BLIND_908,7,10.0,10.0
BLIND_908,8,10.0,-10.0
BLIND_908,9,20.0,-20.0
BLIND_908,10,40.0,-40.0
BLIND_909,1,10.0,-10.0
BLIND_909,2,20.0,20.0
BLIND_909,3,10.0,10.0
BLIND_909,4,10.0,-10.0
BLIND_909,5,20.0,20.0
BLIND_909,6,10.0,10.0
BLIND_909,7,10.0,10.0
BLIND_909,8,10.0,10.0
BLIND_909,9,10.0,-10.0
BLIND_909,10,20.0,20.0
BLIND_910,1,10.0,-10.0
BLIND_910,2,20.0,-20.0
BLIND_910,3,40.0,-40.0
BLIND_910,4,80.0,-80.0
BLIND_910,5,160.0,-160.0
BLIND_910,6,320.0,-320.0
BLIND_910,7,640.0,-640.0
BLIND_910,8,1280.0,-1280.0
BLIND_910,9,2560.0,-2560.0
BLIND_910,10,5120.0,-5120.0
BLIND_911,1,10.0,10.0
BLIND_911,2,10.0,10.0
BLIND_911,3,10.0,-10.0
BLIND_911,4,20.0,-20.0
BLIND_911,5,40.0,-40.0
BLIND_911,6,80.0,-80.0
BLIND_911,7,160.0,-160.0
BLIND_911,8,320.0,-320.0
BLIND_911,9,640.0,640.0
BLIND_911,10,10.0,10.0
BLIND_912,1,10.0,10.0
BLIND_912,2,10.0,-10.0
BLIND_912,3,20.0,20.0
BLIND_912,4,10.0,10.0
BLIND_912,5,10.0,10.0
BLIND_912,6,10.0,10.0
BLIND_912,7,10.0,10.0
BLIND_912,8,10.0,10.0
BLIND_912,9,10.0,-10.0
BLIND_912,10,20.0,-20.0
BLIND_913,1,10.0,-10.0
BLIND_913,2,20.0,20.0
BLIND_913,3,10.0,10.0
BLIND_913,4,10.0,-10.0
BLIND_913,5,20.0,20.0
BLIND_913,6,10.0,10.0
BLIND_913,7,10.0,-10.0
BLIND_913,8,20.0,20.0
BLIND_913,9,10.0,10.0
BLIND_913,10,10.0,-10.0
BLIND_914,1,10.0,10.0
BLIND_914,2,10.0,10.0
BLIND_914,3,10.0,-10.0
BLIND_914,4,20.0,-20.0
BLIND_914,5,40.0,-40.0
BLIND_914,6,80.0,-80.0
BLIND_914,7,160.0,160.0
BLIND_914,8,10.0,10.0
BLIND_914,9,10.0,10.0
BLIND_914,10,10.0,10.0
BLIND_915,1,10.0,10.0
BLIND_915,2,10.0,-10.0
BLIND_915,3,20.0,-20.0
BLIND_915,4,40.0,40.0
BLIND_915,5,10.0,10.0
BLIND_915,6,10.0,-10.0
BLIND_915,7,20.0,20.0
BLIND_915,8,10.0,-10.0
BLIND_915,9,20.0,20.0
BLIND_915,10,10.0,10.0
BLIND_916,1,10.0,10.0
BLIND_916,2,10.0,10.0
BLIND_916,3,10.0,-10.0
BLIND_916,4,20.0,20.0
BLIND_916,5,10.0,10.0
BLIND_916,6,10.0,10.0
BLIND_916,7,10.0,10.0
BLIND_916,8,10.0,10.0
BLIND_916,9,10.0,10.0
BLIND_916,10,10.0,-10.0
BLIND_917,1,10.0,-10.0
BLIND_917,2,20.0,-20.0
BLIND_917,3,40.0,40.0
BLIND_917,4,10.0,10.0
BLIND_917,5,10.0,10.0
BLIND_917,6,10.0,-10.0
BLIND_917,7,20.0,20.0
BLIND_917,8,10.0,10.0
BLIND_917,9,10.0,-10.0
BLIND_917,10,20.0,-20.0
BLIND_918,1,10.0,10.0
BLIND_918,2,10.0,-10.0
BLIND_918,3,20.0,20.0
BLIND_918,4,10.0,10.0
BLIND_918,5,10.0,10.0
BLIND_918,6,10.0,10.0
BLIND_918,7,10.0,-10.0
BLIND_918,8,20.0,20.0
BLIND_918,9,10.0,10.0
BLIND_918,10,10.0,10.0
BLIND_919,1,10.0,-10.0
BLIND_919,2,20.0,-20.0
BLIND_919,3,40.0,-40.0
BLIND_919,4,80.0,-80.0
BLIND_919,5,160.0,-160.0
BLIND_919,6,320.0,320.0
BLIND_919,7,10.0,-10.0
BLIND_919,8,20.0,20.0
BLIND_919,9,10.0,10.0
BLIND_919,10,10.0,-10.0
BLIND_920,1,10.0,-10.0
BLIND_920,2,20.0,20.0
BLIND_920,3,10.0,10.0
BLIND_920,4,10.0,-10.0
BLIND_920,5,20.0,-20.0
BLIND_920,6,40.0,40.0
BLIND_920,7,10.0,10.0
BLIND_920,8,10.0,10.0
BLIND_920,9,10.0,10.0
BLIND_920,10,10.0,10.0
BLIND_921,1,10.0,10.0
BLIND_921,2,10.0,-10.0
BLIND_921,3,20.0,20.0
BLIND_921,4,10.0,-10.0
BLIND_921,5,20.0,20.0
BLIND_921,6,10.0,10.0
BLIND_921,7,10.0,10.0
BLIND_921,8,10.0,-10.0
BLIND_921,9,20.0,-20.0
BLIND_921,10,40.0,-40.0
BLIND_922,1,10.0,-10.0
BLIND_922,2,20.0,-20.0
BLIND_922,3,40.0,-40.0
BLIND_922,4,80.0,80.0
BLIND_922,5,10.0,-10.0
BLIND_922,6,20.0,-20.0
BLIND_922,7,40.0,-40.0
BLIND_922,8,80.0,80.0
BLIND_922,9,10.0,10.0
BLIND_922,10,10.0,-10.0
BLIND_923,1,10.0,10.0
BLIND_923,2,10.0,10.0
BLIND_923,3,10.0,10.0
BLIND_923,4,10.0,-10.0
BLIND_923,5,20.0,20.0
BLIND_923,6,10.0,10.0
BLIND_923,7,10.0,-10.0
BLIND_923,8,20.0,-20.0
BLIND_923,9,40.0,40.0
BLIND_923,10,10.0,-10.0
BLIND_924,1,10.0,10.0
BLIND_924,2,10.0,10.0
BLIND_924,3,10.0,-10.0
BLIND_924,4,20.0,-20.0
BLIND_924,5,40.0,40.0
BLIND_924,6,10.0,-10.0
BLIND_924,7,20.0,-20.0
BLIND_924,8,40.0,-40.0
BLIND_924,9,80.0,-80.0
BLIND_924,10,160.0,-160.0
BLIND_925,1,10.0,-10.0
BLIND_925,2,20.0,20.0
BLIND_925,3,10.0,-10.0
BLIND_925,4,20.0,-20.0
BLIND_925,5,40.0,-40.0
BLIND_925,6,80.0,80.0
BLIND_925,7,10.0,-10.0
BLIND_925,8,20.0,-20.0
BLIND_925,9,40.0,40.0
BLIND_925,10,10.0,10.0
BLIND_926,1,10.0,-10.0
BLIND_926,2,20.0,20.0
BLIND_926,3,10.0,10.0
BLIND_926,4,10.0,-10.0
BLIND_926,5,20.0,-20.0
BLIND_926,6,40.0,40.0
BLIND_926,7,10.0,10.0
BLIND_926,8,10.0,10.0
BLIND_926,9,10.0,10.0
BLIND_926,10,10.0,-10.0
BLIND_927,1,10.0,-10.0
BLIND_927,2,20.0,20.0
BLIND_927,3,10.0,-10.0
BLIND_927,4,20.0,20.0
BLIND_927,5,10.0,-10.0
BLIND_927,6,20.0,20.0
BLIND_927,7,10.0,-10.0
BLIND_927,8,20.0,20.0
BLIND_927,9,10.0,-10.0
BLIND_927,10,20.0,-20.0
BLIND_928,1,10.0,-10.0
BLIND_928,2,20.0,-20.0
BLIND_928,3,40.0,-40.0
BLIND_928,4,80.0,-80.0
BLIND_928,5,160.0,-160.0
BLIND_928,6,320.0,320.0
BLIND_928,7,10.0,-10.0
BLIND_928,8,20.0,20.0
BLIND_928,9,10.0,10.0
BLIND_928,10,10.0,-10.0
BLIND_929,1,10.0,-10.0
BLIND_929,2,20.0,20.0
BLIND_929,3,10.0,-10.0
BLIND_929,4,20.0,20.0
BLIND_929,5,10.0,-10.0
BLIND_929,6,20.0,-20.0
BLIND_929,7,40.0,-40.0
BLIND_929,8,80.0,80.0
BLIND_929,9,10.0,10.0
BLIND_929,10,10.0,-10.0
BLIND_930,1,10.0,10.0
BLIND_930,2,10.0,-10.0
BLIND_930,3,20.0,20.0
BLIND_930,4,10.0,-10.0
BLIND_930,5,20.0,20.0
BLIND_930,6,10.0,-10.0
BLIND_930,7,20.0,20.0
BLIND_930,8,10.0,-10.0
BLIND_930,9,20.0,-20.0
BLIND_930,10,40.0,-40.0
BLIND_931,1,10.0,10.0
BLIND_931,2,10.0,-10.0
BLIND_931,3,20.0,-20.0
BLIND_931,4,40.0,40.0
BLIND_931,5,10.0,10.0
BLIND_931,6,10.0,10.0
BLIND_931,7,10.0,10.0
BLIND_931,8,10.0,10.0
BLIND_931,9,10.0,10.0
BLIND_931,10,10.0,10.0
BLIND_932,1,10.0,10.0
BLIND_932,2,10.0,10.0
BLIND_932,3,10.0,-10.0
BLIND_932,4,20.0,20.0
BLIND_932,5,10.0,10.0
BLIND_932,6,10.0,10.0
BLIND_932,7,10.0,-10.0
BLIND_932,8,20.0,20.0
BLIND_932,9,10.0,10.0
BLIND_932,10,10.0,-10.0
BLIND_933,1,10.0,10.0
BLIND_933,2,10.0,10.0
BLIND_933,3,10.0,-10.0
BLIND_933,4,20.0,-20.0
BLIND_933,5,40.0,40.0
